path,contrast_0,dissimilarity_0,homogeneity_0,energy_0,correlation_0,entropy_0,asm_0,contrast_45,dissimilarity_45,homogeneity_45,energy_45,correlation_45,entropy_45,asm_45,contrast_90,dissimilarity_90,homogeneity_90,energy_90,correlation_90,entropy_95,asm_90,contrast_135,dissimilarity_135,homogeneity_135,energy_135,correlation_135,entropy_135,asm_135,labels
jenis_tanah/subur\humus-106.jpg,547.9734068627497,15.699295343135566,0.20270712851255074,0.0018533720597997167,0.7308036177363368,-9039522.654368542,2.8280213314815013e-08,828.7379161860711,19.76386005382561,0.16996785312317592,0.0012769298650550074,0.5931121845390833,-9039522.654368542,1.948440345848095e-08,446.549846813726,14.045649509802223,0.2143001623349934,0.001941240274736579,0.7809275913255088,-9039522.654368542,2.9620975871835008e-08,745.7740099961471,18.34941945405619,0.17937364184485646,0.0014105715410377313,0.6338546485732058,-9039522.654368542,2.1523613602260305e-08,subur
jenis_tanah/subur\humus-107.jpg,566.4100796568605,16.040104166664875,0.19554289491394022,0.0015565322353857294,0.7250371177426912,-9385797.805009747,2.3750797048732443e-08,754.8633294886469,18.566735870818956,0.17436811822122453,0.001231723935475088,0.6333632207790637,-9385797.805009747,1.8794615714646727e-08,447.11233149510406,14.157153799018014,0.20875899765195738,0.0016781600958014945,0.7828219136207692,-9385797.805009747,2.5606690914939796e-08,847.4192387543234,20.071418685121255,0.16424716649072935,0.0010834571803557647,0.58840351846228,-9385797.805009747,1.6532244573299633e-08,subur
jenis_tanah/subur\humus-108.jpg,566.5776194852959,16.04116115195909,0.1965821037273405,0.0015804651268442427,0.7249651542072693,-9387110.52954778,2.4115983991153605e-08,847.7110034601994,20.074063821607357,0.1643068029917179,0.00109681518701366,0.5882790172575743,-9387110.52954778,1.673607157918793e-08,447.2289522058868,14.161121323527777,0.20900557065356667,0.0016870997163801187,0.7827750664143646,-9387110.52954778,2.5743098699647807e-08,754.690411380231,18.57005767012685,0.1737482212609952,0.0012244547353434138,0.6334623295445765,-9387110.52954778,1.8683696523184415e-08,subur
jenis_tanah/subur\humus-109.jpg,570.4368412990216,16.096001838233693,0.19468142826325613,0.0015446967887951751,0.7249494782295542,-9448122.357166665,2.357020246574669e-08,853.2054594386699,20.14005382545195,0.16327333661527438,0.00107868641301271,0.5883912992840561,-9448122.357166665,1.6459448440745695e-08,450.2202052696123,14.206510416665076,0.20742784730253394,0.0016855902636981571,0.7827903805199107,-9448122.357166665,2.572006627957393e-08,759.873479430978,18.63023452518275,0.17299986491781635,0.0012020206347158053,0.6334215782050294,-9448122.357166665,1.834137931390084e-08,subur
jenis_tanah/subur\humus-110.jpg,566.39898897059,16.31038602941082,0.1789810501308371,0.0009154326582999927,0.7176566472612063,-9911260.024107732,1.3968393833923229e-08,729.5579392541235,18.635863129565568,0.1589774699282621,0.0007284265463805142,0.6361072798667786,-9911260.024107732,1.1114907018745639e-08,439.5647824754934,14.30274203431217,0.19354411032095198,0.0010023842899215445,0.7810447271002183,-9911260.024107732,1.5295170439476692e-08,861.3069588619657,20.51960015378704,0.14749486598950232,0.0006179743661718255,0.5703931293112852,-9911260.024107732,9.42954049944802e-09,subur
jenis_tanah/tidak subur\laterit-001.jpg,47.011657475489876,3.7732996323529053,0.39067020271293657,0.0019282309397602483,0.9682794463444481,-38798338.90118908,2.9422469173587773e-08,127.08307574010087,6.380023068050753,0.29262788397402123,0.0012322201217672614,0.9143177165056436,-38798338.90118908,1.8802186916614707e-08,84.53112745098068,5.193841911764503,0.3280523579252103,0.0014925630034872406,0.9432687415786146,-38798338.90118908,2.2774704032703256e-08,105.71174163783226,5.899115724721275,0.3006424146163272,0.0012813892743172009,0.9287271135263108,-38798338.90118908,1.9552448643756117e-08,tidak subur
jenis_tanah/tidak subur\laterit-002.jpg,25.61761642156884,3.2742953431372386,0.40392570775310893,0.0016038255643862935,0.9904370756342594,-39074293.80155212,2.4472435980015464e-08,80.1910495963091,5.94114571318724,0.29191540569148944,0.0009223754327476744,0.9700122748674902,-39074293.80155212,1.4074332164728919e-08,56.38943014705881,4.9961090686273675,0.32510929985966397,0.0010801718483425845,0.9789825457956027,-39074293.80155212,1.6482114385110238e-08,68.83257208765878,5.578254517493291,0.3004056764521672,0.000959388848904859,0.974260181988913,-39074293.80155212,1.4639112074353927e-08,tidak subur
jenis_tanah/tidak subur\laterit-003.jpg,72.76887254901928,5.21277573529392,0.3365522848325178,0.0022622119825833208,0.9289242379732868,-41455920.07715369,3.4518615456898816e-08,190.8959938485208,8.484152249134832,0.2494835093938315,0.0014371434049040082,0.8138686821939969,-41455920.07715369,2.192906806799329e-08,143.26914828431399,7.227175245097874,0.2783445256765752,0.0016736266925581507,0.8602429520204372,-41455920.07715369,2.553751667111436e-08,185.8600999615539,8.400322952710399,0.24939850280610384,0.0014389032343606644,0.8187784649108175,-41455920.07715369,2.195592093445838e-08,tidak subur
jenis_tanah/tidak subur\laterit-004.jpg,55.65510110294107,4.741559436274328,0.33665854630349085,0.0018901104837232077,0.9340943879423949,-39760472.92777057,2.8840797175952266e-08,153.65085736255358,7.787789311803174,0.2505338886441311,0.0012158419535502345,0.8157051226713318,-39760472.92777057,1.855227590256095e-08,117.38393075980441,6.655499387254694,0.279087186008244,0.0014207501321607076,0.8591649576958124,-39760472.92777057,2.1678926577159235e-08,146.9994771241829,7.644306036139958,0.25165121725355694,0.0012266380259803073,0.8237086355195464,-39760472.92777057,1.8717010894474903e-08,tidak subur
jenis_tanah/tidak subur\laterit-005.jpg,26.848789828431485,3.5206341911764443,0.4231334724420286,0.0026311453320988316,0.981626155574238,-31030359.733522348,4.014809161527758e-08,83.07653979238786,6.04115340253746,0.3084688983928078,0.0015912208373409752,0.9428660937992807,-31030359.733522348,2.4280103108840563e-08,62.82377450980367,4.9591911764704735,0.3615200424522654,0.001998717158815119,0.9568021590155928,-31030359.733522348,3.0498003521959216e-08,88.68386005382592,6.277247212610512,0.3010169537334944,0.001525525346549201,0.9390124550645939,-31030359.733522348,2.327766947249147e-08,tidak subur
jenis_tanah/tidak subur\laterit-006.jpg,12.117325367647043,2.2025582107842836,0.5190326083940398,0.0021826279818759615,0.9963000142049232,-27849864.79847288,3.330425997735537e-08,42.90614379084984,4.419869281045759,0.3632755065519977,0.0011620950212713563,0.9867957674238969,-27849864.79847288,1.7732162800161077e-08,32.12199754901969,3.6888174019607436,0.4172142859120274,0.0014613033120149102,0.9901076909795716,-27849864.79847288,2.2297718994368136e-08,42.659223375624975,4.317293348712028,0.3730673758163847,0.0011969641700224432,0.9868723645077135,-27849864.79847288,1.8264223785742846e-08,tidak subur
jenis_tanah/tidak subur\laterit-007.jpg,84.520772058824,5.485631127450585,0.34741164218259674,0.0009796908744157896,0.9627116461001308,-26576464.60371433,1.4948896399166712e-08,223.83815455594277,8.962214532871805,0.26324337028339995,0.0006048942522180789,0.9007706442366663,-26576464.60371433,9.229953799714339e-09,157.33901654411497,7.427374387254447,0.2956515187264921,0.0007327954542723953,0.9302018593952933,-26576464.60371433,1.1181571262701344e-08,212.68150711265335,8.649550173010246,0.27090627405883444,0.0006440284035906695,0.9057246772136466,-26576464.60371433,9.827093560648644e-09,tidak subur
jenis_tanah/tidak subur\laterit-008.jpg,32.36130514705896,3.4473651960783642,0.43411492554770575,0.0020778646912770933,0.9747258287846952,-25657899.743660662,3.170569902461385e-08,93.16226066897413,6.030511341791657,0.3195428860531175,0.0011939001368917199,0.9264575565608173,-25657899.743660662,1.8217470350520628e-08,58.914613970588064,4.701439950980134,0.36968339251234794,0.0015350118869545365,0.9535849568708414,-25657899.743660662,2.3422422591469368e-08,68.18535947712436,4.979515570934233,0.35463897153169016,0.001456142042195051,0.9461747263775235,-25657899.743660662,2.2218964266892257e-08,tidak subur
jenis_tanah/tidak subur\laterit-009.jpg,103.72037377451008,6.400980392156453,0.31251950888738184,0.0008102628186499783,0.9504075013723368,-30667880.17127106,1.236362943496671e-08,239.3120799692441,9.783006535947537,0.24209818798683788,0.0005390328535693174,0.8847762976210699,-30667880.17127106,8.224988610371664e-09,165.04528186274297,7.941758578430923,0.28002141189265356,0.0006765962957831724,0.9206485048329834,-30667880.17127106,1.0324040157824286e-08,224.69551710880677,9.287412533640687,0.2514677923640818,0.0005818412194996129,0.8918057803731598,-30667880.17127106,8.878192436212354e-09,tidak subur
jenis_tanah/tidak subur\laterit-010.jpg,101.45867034313825,6.538296568627222,0.3100707136871081,0.000785495709657944,0.9547935785415997,-35376764.81221254,1.1985713343169312e-08,238.83201845444344,10.007351018838781,0.2411065792583308,0.0005316001106249467,0.8935795078314348,-35376764.81221254,8.111573953627727e-09,171.9547794117631,8.39430147058783,0.27428343611005923,0.0006458628301389491,0.9233419280199989,-35376764.81221254,9.855084688399492e-09,239.2915340253773,10.003598615916845,0.24388887911995089,0.0005384052890667994,0.893373089635659,-35376764.81221254,8.21541273600463e-09,tidak subur
jenis_tanah/tidak subur\laterit-011.jpg,90.71260723039208,6.113342524509448,0.3261339226513377,0.0008150280663161405,0.9568562443828554,-32706625.58828429,1.2436341343935249e-08,225.46652825836495,9.609888504421153,0.2549984057408683,0.0005515743286858735,0.8923951978571333,-32706625.58828429,8.416356333707787e-09,142.96806066176498,7.549034926470121,0.29469031638937243,0.0006958194367475851,0.9317364081329806,-32706625.58828429,1.0617362010918962e-08,186.92387543252698,8.68353710111475,0.2665103092675702,0.0005895053820278214,0.9107899675533502,-32706625.58828429,8.995138275571006e-09,tidak subur
jenis_tanah/tidak subur\laterit-012.jpg,493.5552083333379,16.48547794117641,0.14774045960035534,0.00031741460897701613,0.7365563534181392,-56064802.66224207,4.843362563736208e-09,797.7460361399475,21.022006920415095,0.12279919350442775,0.0002639770200471501,0.5715715803270551,-56064802.66224207,4.0279696662467975e-09,640.3231924019567,18.754350490196007,0.13843255266452786,0.0002901782864838644,0.657179657405447,-56064802.66224207,4.427769263974982e-09,887.2906728181493,22.415870818915764,0.11620050994274336,0.0002501288579600222,0.5233719251476532,-56064802.66224207,3.816663482056003e-09,tidak subur
jenis_tanah/tidak subur\laterit-013.jpg,567.5413296568639,17.922794117646994,0.138398372112667,0.000229005619270533,0.7890951526550846,-50924671.4220571,3.494348438576248e-09,1126.7373625528676,25.51494040753526,0.10649155753329027,0.00017266703531794547,0.5793964539199049,-50924671.4220571,2.6346898699637676e-09,797.2470894607796,21.257904411764635,0.12590131911490407,0.0002007383165429162,0.702337007632319,-50924671.4220571,3.0630236288897126e-09,994.5956939638551,23.958769703960158,0.11016222456104638,0.000179639304138931,0.6287225234603782,-50924671.4220571,2.741078249190231e-09,tidak subur
jenis_tanah/tidak subur\laterit-014.jpg,106.23082107843166,7.294056372548725,0.24947859802257705,0.00021343684388966985,0.9809883607078862,-36154882.47244284,3.2567877790782142e-09,172.2021837754721,9.480399846213075,0.20424296113614845,0.0001676498303598075,0.9689346096236313,-36154882.47244284,2.558133397824211e-09,116.8939031862754,7.343658088234921,0.255242363016679,0.0002295533165203888,0.9789131982259154,-36154882.47244284,3.502705635381909e-09,206.84039984621637,10.201537870049956,0.19877281308851324,0.00016027692303598962,0.9626861122530296,-36154882.47244284,2.4456317601927128e-09,tidak subur
jenis_tanah/tidak subur\laterit-015.jpg,105.64903492647073,7.3491268382351,0.24720328585639786,0.0002410320793835304,0.9782872319269824,-38537512.854792595,3.6778576566090453e-09,192.99320261438086,10.107697039600271,0.19604490937369096,0.00017825764526434618,0.9601323745731251,-38537512.854792595,2.7199958078666105e-09,127.14079350490354,7.900903799019338,0.24141678158471883,0.0002326613928161645,0.9737536633777887,-38537512.854792595,3.550131115969307e-09,203.51872356786188,10.356770472895041,0.19369084175009194,0.0001743617078043949,0.9579579167395947,-38537512.854792595,2.6605485199645217e-09,tidak subur
jenis_tanah/tidak subur\laterit-016.jpg,33.152512254901936,3.5673406862744974,0.4231484223602014,0.0025953266594053374,0.9774356468493435,-55070817.9654178,3.9601542044148825e-08,89.57613225682476,6.0525951557093425,0.32230181189744866,0.0016159124909962026,0.9380623569811265,-55070817.9654178,2.4656867843569986e-08,42.553599877451006,4.12553615196074,0.39877223993867805,0.002340739777068916,0.9706681132798192,-55070817.9654178,3.571685450849786e-08,49.53036524413703,4.552249134948104,0.36474831530452534,0.002100445618688935,0.9657482879748515,-55070817.9654178,3.205025663282677e-08,tidak subur
jenis_tanah/tidak subur\laterit-017.jpg,362.10626531862584,12.444102328429532,0.18302980310402253,0.00024874958887507206,0.849079388623729,-28674075.537524804,3.795617506028321e-09,676.1726259131016,17.863083429450093,0.14009848843003267,0.0001812572309381495,0.7161324780379974,-28674075.537524804,2.7657658529380723e-09,589.7648897058864,16.368841911763152,0.15378872916817177,0.00020178513635080256,0.7525655123057321,-28674075.537524804,3.0789968315246973e-09,632.4122106881924,16.768935024990377,0.15396690186281606,0.00020403580026668832,0.7345168696646557,-28674075.537524804,3.1133392374677783e-09,tidak subur
jenis_tanah/tidak subur\laterit-018.jpg,366.45243566176464,12.801700367645418,0.17839552103387699,0.00015799716361345397,0.8871444445801949,-29861011.350172352,2.4108453920509945e-09,688.4326489811513,18.496070742022518,0.13338683806132234,0.00011014058562339834,0.7877367769254026,-29861011.350172352,1.6806119632476553e-09,624.294638480389,17.564093137254602,0.13987654767113403,0.0001158446561643959,0.8076478696298282,-29861011.350172352,1.7676491724303574e-09,688.3817301037949,18.440292195309514,0.13411413919066098,0.00011150001308165125,0.7877381774601911,-29861011.350172352,1.701355180078907e-09,tidak subur
jenis_tanah/tidak subur\laterit-019.jpg,284.5495710784316,11.572242647057731,0.19113171678248395,0.00017022296769121252,0.9195481886212132,-30999463.79310641,2.5973963575929645e-09,661.6871357170202,18.16968858131476,0.13798540093828934,0.00011211882692029403,0.812404393993973,-30999463.79310641,1.710797529911713e-09,525.5161611519642,15.941804534312139,0.15368943873353724,0.00012674791452656428,0.8511553926968598,-30999463.79310641,1.934019691872624e-09,606.3599538638892,17.217101114955806,0.14457966322894153,0.00011785666087378632,0.8280842335103862,-30999463.79310641,1.7983499278837024e-09,tidak subur
jenis_tanah/tidak subur\laterit-020.jpg,244.42634803921365,10.21982230392103,0.22488277388804875,0.0002570164382388985,0.9501546466300856,-47308739.016519696,3.921759616682411e-09,712.2814609765425,18.02386774317571,0.15328896904824948,0.00014799560279140264,0.8540758092550003,-47308739.016519696,2.258233685171549e-09,499.70808823529677,14.860845588234463,0.17754142464770264,0.00018121281572141724,0.8976751222370052,-47308739.016519696,2.7650881305147894e-09,531.1338715878454,15.372948865820867,0.17214543626414525,0.00017653021691447157,0.8911852283758802,-47308739.016519696,2.6936373430552912e-09,tidak subur
jenis_tanah/tidak subur\laterit-021.jpg,43.74581801470571,4.463036151960663,0.36978011166767083,0.0007951437698241062,0.9871341174676997,-44754347.58161533,1.2132931058107089e-08,71.48195309496326,5.798754325259518,0.3121522166724028,0.0006082010571452349,0.9788994860933236,-44754347.58161533,9.280411638568648e-09,47.1403952205882,4.603936887254739,0.3600461206018411,0.0007649610520142493,0.9861409545881914,-44754347.58161533,1.1672379333713521e-08,101.85222606689729,6.9241830065359595,0.28200921858017797,0.0005131263949142088,0.9699347401147,-44754347.58161533,7.829687422396985e-09,tidak subur
jenis_tanah/tidak subur\laterit-022.jpg,37.92228860294103,4.112607230392104,0.39723480236546765,0.0031934312983963498,0.9768701289457097,-28355607.558293965,4.8727894567815396e-08,67.31418685121126,5.240369088812024,0.3590021760411752,0.002700540013519184,0.9589141215982988,-28355607.558293965,4.120697042113013e-08,54.803324142156725,4.794316789215595,0.3754167059999619,0.002891079771752451,0.9665227359856481,-28355607.558293965,4.4114376400031295e-08,101.95773933102691,6.854471357170337,0.2948131632959347,0.001976014252939418,0.9377684219356238,-28355607.558293965,3.01515846700961e-08,tidak subur
